MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_Missing,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Missing,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_Missing,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Missing,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Missing,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_Missing,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Missing,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Missing,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Missing,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Missing,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Missing,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_Missing,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Missing,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Missing,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,GarageFinish_Fin,GarageFinish_Missing,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Missing,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Missing,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_Missing,Fence_GdPrv,Fence_GdWo,Fence_Missing,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Missing,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_Missing,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,TotalSF,TotalBathrooms,HouseAgeAtSale,YearsSinceRemodel,TotalPorchSF,HasGarage,HasBasement,HasPool
0.4201867074789269,-0.426399619832701,-0.3763945725968328,-0.7725524696579678,1.2897577696579254,-1.6942597464255162,0.5617566383792473,-0.5670159496749859,-0.9691332664786332,-0.2930252797528886,-0.0699595486880999,-1.184149861417218,-1.4748643387048632,0.4514783573140478,-0.1011970165020623,-0.7703306469707722,-0.8189290943998241,-0.2497186103722873,-1.0273628233099534,-0.7563210328804112,0.1699270886000248,-0.2076984745254433,-0.2877582888252715,-0.924311211315702,-1.7358892555187346,-1.0069943365928933,-0.8586109480073193,-0.7407604083206012,-0.7028427666170877,1.882229175526274,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-1.183763975211413,-0.6029615777083905,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-2.207535842808033,-2.3493117393361267,1.0912981687171257,0.0,0.049360011713673824,0,0,0
1.4787525870511256,-1.1770712563311172,-0.4725186023081816,1.3555513292708847,-0.5072842015265535,1.145312439712891,1.0404370527384896,0.4283765029444196,-0.9164389065744956,-0.2930252797528886,1.7871331612013488,0.7222688532767522,0.5363778956114421,-0.7850250438866518,-0.1011970165020623,-0.258436879712633,-0.8189290943998241,-0.2497186103722873,0.7813658143509358,-0.7563210328804112,-1.0458012732222095,-0.2076984745254433,-0.2877582888252715,0.6236316606467388,1.1196085444241357,0.3064178477300092,0.0516576861183821,0.2078193401852432,0.022396413783223,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,1.3951729376252229,-0.6029615777083905,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.47362170500154244,-0.5405831016752376,0.0,0.0,-0.518650985038726,1,1,0
0.3025682764153493,-0.8955693926442111,0.0167248101276806,0.6461833962946006,0.3912367840656859,-1.6612414651913487,-1.640173267673268,-0.5670159496749859,-0.9691332664786332,-0.2930252797528886,0.0347295011340993,-1.079750741326834,-0.6566022890020318,1.100059386623094,-0.1011970165020623,0.4135472163019127,-0.8189290943998241,-0.2497186103722873,0.7813658143509358,-0.7563210328804112,0.1699270886000248,-0.2076984745254433,1.6241531946670693,-0.924311211315702,0.4761160824651789,0.3064178477300092,0.0330807752178575,-0.6459024334700167,-0.5400339710170179,0.6367681057159658,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-0.8153444162347508,1.6788597429454315,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.6362936437057716,-0.5405831016752376,3.3401012081367805,3.3190330106187,-0.9384342876459801,1,0,0
0.067331414288194,-0.051063801583493,-0.1005769411691499,0.6461833962946006,-0.5072842015265535,0.8481479086053832,0.6574927212510958,2.6372530129706284,0.6534138989029423,-0.2930252797528886,-0.5524395174338881,0.0119009274443562,-0.2614913304227829,1.4943406598361473,-0.1011970165020623,1.0539085313275387,1.0873340846696231,-0.2497186103722873,0.7813658143509358,1.2325988725051025,0.1699270886000248,-0.2076984745254433,0.986849366836289,-0.924311211315702,0.7978623134446572,0.3064178477300092,0.7993783498644941,3.812422384507452,-0.1700139810168594,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-1.5521835341880752,0.9182526360608242,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.2447502568577207,2.360140030086966,0.07010472745544094,0.2607599148097284,2.8935416644834007,1,1,0
0.067331414288194,0.324272016665715,-0.0731853970825387,1.3555513292708847,-0.5072842015265535,1.079275877244556,0.9925690113025656,1.356663846398472,-0.9691332664786332,-0.2930252797528886,1.325135832638165,0.207081891091596,-0.0422684759852641,2.317898585541519,-0.1011970165020623,1.9215585847110257,-0.8189290943998241,-0.2497186103722873,0.7813658143509358,1.2325988725051025,1.3856554504222591,-0.2076984745254433,1.6241531946670693,0.6236316606467388,1.039171986679266,1.6198300320529118,1.760733488966638,0.7769671892887499,1.5320779729838694,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,1.3951729376252229,-0.6029615777083905,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.482712000647851,0.4538768510175193,0.0,0.0,1.560178423265427,1,1,0
-0.8736160342204271,-0.051063801583493,1.234126769532626,0.6461833962946006,-0.5072842015265535,-0.0433456847171399,0.2266803483277776,1.0379145778630443,1.0332524098786022,-0.2930252797528886,1.0793441504469143,2.031796946584396,2.669977071939386,-0.7850250438866518,-0.1011970165020623,1.395829850770234,1.0873340846696231,-0.2497186103722873,0.7813658143509358,-0.7563210328804112,0.1699270886000248,-0.2076984745254433,0.3495455390055087,0.6236316606467388,-0.3282494949835169,0.3064178477300092,0.478926636830446,1.6385937941815585,-0.7028427666170877,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,0.2899142606952358,1.6788597429454315,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.9167489746371302,1.3656800773942095,1.7222054276625713,1.452179394617654,0.18688428855727873,1,1,0
-0.8736160342204271,0.136604107541111,0.0630114471258895,0.6461833962946006,-0.5072842015265535,1.0462575960103884,0.896832928430717,0.3668634862095125,1.2550078411418486,-0.2930252797528886,-0.274785950514142,0.9106411786572278,0.8142301180962043,-0.7850250438866518,-0.1011970165020623,-0.0430066842256169,1.0873340846696231,-0.2497186103722873,0.7813658143509358,-0.7563210328804112,0.1699270886000248,-0.2076984745254433,0.3495455390055087,-0.924311211315702,0.9989537078068312,0.3064178477300092,0.3953305377780857,0.3975352898864121,-0.2736195782169038,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-0.0785052982814263,-0.6029615777083905,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9398462528667803,1.3656800773942095,0.0,0.0,-0.6249510273376838,1,1,0
-0.6383791720932718,-1.0363203244876642,-0.705093101636168,-1.4819204026342518,0.3912367840656859,-0.8688027155713282,-1.640173267673268,-0.5670159496749859,-0.9691332664786332,-0.2930252797528886,0.4238996646035795,-0.6916583601212756,-1.0517132475812805,-0.7850250438866518,-0.1011970165020623,-1.4897489144686975,-0.8189290943998241,-0.2497186103722873,-1.0273628233099534,-0.7563210328804112,-1.0458012732222095,-0.2076984745254433,-1.562365944486832,-0.924311211315702,-1.3337064667943868,-1.0069943365928933,-1.1744184333162362,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-0.0785052982814263,1.6788597429454315,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-2.528396651589208,-2.3493117393361267,2.5476624585167595,3.3190330106187,-2.192469913944881,0,0,0
-0.1679054478389612,0.5588569030714701,0.6879444529537614,0.6461833962946006,-1.405805187118793,-0.6046564656979879,-1.496569143365495,-0.5670159496749859,0.3548125261128283,-0.2930252797528886,0.3192106147813801,0.5724788114079402,0.3681371003454394,1.508338811547853,-0.1011970165020623,1.553943755714833,-0.8189290943998241,-0.2497186103722873,0.7813658143509358,-0.7563210328804112,0.1699270886000248,-0.2076984745254433,0.3495455390055087,0.6236316606467388,-1.0119602358149085,0.3064178477300092,0.9015513598173788,-0.7407604083206012,-0.3920259750169544,1.4151812743474086,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,0.2899142606952358,-1.3635686845929975,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.4489547233012328,-0.5405831016752376,0.0,0.13300045877249755,-0.10687109786505827,1,1,0
-0.8736160342204271,1.2156945850075842,0.4416741815824693,0.6461833962946006,0.3912367840656859,0.0557091589853625,-0.5392083146470102,5.668167110272414,3.158591592678825,-0.2930252797528886,-0.4955432947044319,2.6581916671267005,2.7107627192765986,-0.7850250438866518,-0.1011970165020623,1.4274526317591538,1.0873340846696231,-0.2497186103722873,0.7813658143509358,-0.7563210328804112,0.1699270886000248,-0.2076984745254433,0.986849366836289,2.1715745326091795,-0.2075946583662125,0.3064178477300092,0.2002729733225782,1.6306889629440098,-0.7028427666170877,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-1.5521835341880752,-0.6029615777083905,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.583929342516647,1.3656800773942095,0.0,0.0,0.17897945731973003,1,1,0
-0.8736160342204271,-0.0041468243023419,-0.3257963036590648,-1.4819204026342518,0.3912367840656859,0.3528736900928703,1.0404370527384896,-0.5670159496749859,0.2713797895979435,-0.2930252797528886,-0.6389217759826614,-0.4692428434069791,-0.8019011576408522,-0.7850250438866518,-0.1011970165020623,-1.296059380911564,1.0873340846696231,-0.2497186103722873,-1.0273628233099534,-0.7563210328804112,-1.0458012732222095,-0.2076984745254433,-1.562365944486832,-0.924311211315702,0.3554612458478745,0.3064178477300092,-0.524226551797878,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-0.0785052982814263,-0.6029615777083905,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-2.056169044934483,-0.4430485602666795,0.0,0.0,-2.192469913944881,0,0,0
